brand,category,color,Sum of current_price,Sum of customer_rating,is_returned,Sum of markdown_percentage,Sum of original_price,product_id,Year,Quarter,Month,Day,return_reason,season,size,Sum of stock_quantity
Ann Taylor,Tops,Pink,115.58,3,false,0,115.58,FB001916,2025,Qtr 3,August,6,"",Summer,M,37
Ann Taylor,Tops,Purple,58.56,3,false,0,58.56,FB000446,2025,Qtr 1,January,23,"",Spring,L,21
Ann Taylor,Tops,Purple,51.94,3,false,45.4,95.13,FB000693,2025,Qtr 3,August,6,"",Fall,XXL,46
Ann Taylor,Tops,Purple,83.98,2,false,0,83.98,FB000788,2024,Qtr 3,August,29,"",Spring,S,23
Ann Taylor,Tops,Purple,69.77,5,false,0,69.77,FB000939,2024,Qtr 4,November,9,"",Spring,XXL,29
Ann Taylor,Tops,Purple,63.39,3,false,0,63.39,FB001453,2025,Qtr 3,August,6,"",Fall,XL,50
Ann Taylor,Tops,Purple,32.18,2,true,1.4,32.64,FB000468,2025,Qtr 2,May,6,Changed Mind,Spring,L,29
Ann Taylor,Tops,Red,74.07,2,false,0,74.07,FB001199,2025,Qtr 3,August,6,"",Fall,M,47
Ann Taylor,Tops,Red,70.88,3,false,0,70.88,FB001433,2025,Qtr 3,August,6,"",Fall,S,5
Ann Taylor,Tops,Red,35.74,3,true,0,35.74,FB001219,2025,Qtr 3,August,6,Color Mismatch,Fall,L,33
Ann Taylor,Tops,White,91.55,5,false,19.1,113.17,FB000082,2025,Qtr 3,August,6,"",Fall,M,15
Ann Taylor,Tops,White,90.63,5,false,0,90.63,FB000268,2025,Qtr 3,August,6,"",Fall,S,33
Ann Taylor,Tops,White,97.84,3,false,0,97.84,FB000368,2025,Qtr 3,August,6,"",Fall,L,16
Ann Taylor,Tops,White,69.33,5,false,0,69.33,FB001490,2025,Qtr 3,August,6,"",Winter,L,26
Banana Republic,Tops,Beige,34.73,3,false,59.1,84.92,FB001659,2025,Qtr 3,August,6,"",Winter,L,42
Banana Republic,Tops,Beige,25.63,2,false,0,25.63,FB001868,2025,Qtr 3,August,6,"",Winter,XXL,27
Banana Republic,Tops,Black,105.02,3,false,0,105.02,FB000005,2025,Qtr 3,August,6,"",Winter,XL,10
Banana Republic,Tops,Black,14.87,3,false,49,29.16,FB000895,2025,Qtr 3,August,6,"",Winter,L,31
Banana Republic,Tops,Black,30.69,4,false,11.2,34.56,FB001046,2025,Qtr 3,August,6,"",Fall,S,46
Banana Republic,Tops,Black,58.07,3,true,39.4,95.82,FB000284,2025,Qtr 3,August,6,Damaged,Summer,S,6
Banana Republic,Tops,Black,79.9,5,true,18.9,98.52,FB000802,2025,Qtr 3,August,6,Wrong Item,Fall,XL,37
Banana Republic,Tops,Blue,28.78,3,false,0,28.78,FB000156,2024,Qtr 4,October,3,"",Spring,XL,21
Banana Republic,Tops,Blue,59.6,3,false,0,59.6,FB000210,2025,Qtr 3,August,6,"",Fall,S,40
Banana Republic,Tops,Blue,26.19,2,false,59.3,64.34,FB001924,2025,Qtr 3,August,6,"",Winter,S,34
Banana Republic,Tops,Blue,38.72,4,false,0,38.72,FB002021,2025,Qtr 3,August,6,"",Summer,M,35
Banana Republic,Tops,Brown,32.89,5,false,0,32.89,FB001024,2025,Qtr 3,July,8,"",Spring,S,6
Banana Republic,Tops,Brown,28.18,5,false,40.4,47.29,FB001034,2025,Qtr 3,August,6,"",Summer,XXL,26
Banana Republic,Tops,Brown,71.83,5,false,0,71.83,FB001402,2025,Qtr 3,August,6,"",Fall,XXL,46
Banana Republic,Tops,Brown,72.42,3,false,34.7,110.9,FB001683,2025,Qtr 3,August,6,"",Summer,L,2
Banana Republic,Tops,Gray,88.23,2,false,0,88.23,FB000034,2025,Qtr 3,August,6,"",Summer,XL,44
Banana Republic,Tops,Gray,32.92,4,false,57.5,77.46,FB000199,2025,Qtr 3,August,6,"",Fall,M,23
Banana Republic,Tops,Gray,50.17,3,false,35.1,77.3,FB001363,2025,Qtr 3,July,26,"",Spring,S,16
Banana Republic,Tops,Gray,85.94,2,false,0,85.94,FB001390,2025,Qtr 3,August,6,"",Fall,S,49
Banana Republic,Tops,Gray,38.12,3,false,0,38.12,FB001970,2025,Qtr 3,August,6,"",Summer,L,44
Banana Republic,Tops,Green,111.3,2,false,0,111.3,FB000045,2025,Qtr 3,August,6,"",Winter,XXL,11
Banana Republic,Tops,Green,106.49,4,false,0,106.49,FB000183,2025,Qtr 3,August,6,"",Winter,XL,23
Banana Republic,Tops,Green,70.77,4,false,0,70.77,FB000841,2025,Qtr 3,August,6,"",Fall,S,5
Banana Republic,Tops,Green,116.4,4,false,1,117.58,FB001355,2025,Qtr 3,August,6,"",Summer,XXL,27
Banana Republic,Tops,Navy,63.23,3,false,19.1,78.16,FB000081,2025,Qtr 3,July,25,"",Spring,S,23
Banana Republic,Tops,Navy,35.15,3,false,0,35.15,FB000929,2025,Qtr 3,August,6,"",Summer,M,38
Banana Republic,Tops,Navy,27.35,3,false,30.9,39.58,FB001628,2025,Qtr 3,August,6,"",Winter,S,17
Banana Republic,Tops,Pink,70.48,2,false,0,70.48,FB001538,2024,Qtr 4,November,27,"",Spring,XXL,22
Banana Republic,Tops,Pink,62.07,3,false,47.7,118.69,FB001652,2025,Qtr 3,August,6,"",Winter,S,11
Banana Republic,Tops,Purple,60.54,2,false,0,60.54,FB000526,2025,Qtr 2,April,10,"",Spring,S,35
Banana Republic,Tops,Purple,55.64,5,false,35.8,86.67,FB000713,2025,Qtr 3,August,6,"",Summer,XXL,2
Banana Republic,Tops,Purple,84.83,5,false,26.8,115.89,FB001116,2025,Qtr 3,August,6,"",Winter,XXL,26
Banana Republic,Tops,Purple,108.92,2,false,0,108.92,FB001215,2025,Qtr 3,August,6,"",Winter,S,6
Banana Republic,Tops,Purple,55.65,5,false,12.3,63.45,FB001731,2025,Qtr 3,August,6,"",Fall,XL,23
Banana Republic,Tops,Purple,88.64,3,false,0,88.64,FB001954,2025,Qtr 3,August,6,"",Summer,XL,33
Banana Republic,Tops,Red,49.68,3,false,0,49.68,FB000621,2025,Qtr 3,August,6,"",Winter,S,15
Banana Republic,Tops,Red,96.08,3,false,0,96.08,FB000631,2025,Qtr 3,August,6,"",Winter,S,7
Banana Republic,Tops,Red,43.16,2,false,16.8,51.88,FB000862,2025,Qtr 3,August,6,"",Fall,M,30
Banana Republic,Tops,Red,66.9,3,false,0,66.9,FB002120,2025,Qtr 2,May,7,"",Spring,L,1
Banana Republic,Tops,Red,56.38,3,false,0,56.38,FB002127,2025,Qtr 3,August,6,"",Summer,L,9
Banana Republic,Tops,Red,23.47,4,true,45.9,43.38,FB001637,2024,Qtr 4,December,3,Changed Mind,Spring,XXL,47
Banana Republic,Tops,White,119.29,3,false,0,119.29,FB001069,2025,Qtr 3,August,6,"",Winter,M,3
Banana Republic,Tops,White,104.45,3,false,3.1,107.79,FB001150,2025,Qtr 3,August,6,"",Fall,XL,6
Forever21,Tops,Beige,51.72,3,false,0,51.72,FB001002,2025,Qtr 1,February,14,"",Spring,L,50
Forever21,Tops,Beige,40.6,3,false,55.4,91.03,FB001029,2025,Qtr 3,August,6,"",Summer,XXL,2
Forever21,Tops,Beige,119.38,5,false,0,119.38,FB001270,2025,Qtr 1,February,20,"",Spring,S,18
Forever21,Tops,Beige,51.09,3,false,39.9,85,FB001512,2025,Qtr 3,August,6,"",Summer,L,44
Forever21,Tops,Black,76.5,5,false,0,76.5,FB000068,2025,Qtr 1,January,26,"",Spring,XL,17
Forever21,Tops,Black,111.64,5,false,0,111.64,FB000426,2025,Qtr 3,August,6,"",Winter,XL,13
Forever21,Tops,Black,84.17,4,false,0,84.17,FB001709,2025,Qtr 3,August,6,"",Winter,XXL,20
Forever21,Tops,Black,81.2,2,false,0,81.2,FB002101,2025,Qtr 3,August,6,"",Fall,XXL,27
Forever21,Tops,Blue,57.05,4,false,29.1,80.47,FB000025,2025,Qtr 3,August,6,"",Fall,S,38
Forever21,Tops,Blue,46.21,2,false,9.5,51.06,FB000376,2025,Qtr 3,August,6,"",Winter,XL,34
Forever21,Tops,Blue,32.63,4,false,12.1,37.12,FB001018,2025,Qtr 3,August,6,"",Summer,XXL,43
Forever21,Tops,Blue,46.83,4,false,35.7,72.83,FB001168,2025,Qtr 3,August,6,"",Fall,L,11
Forever21,Tops,Blue,59.53,2,false,0,59.53,FB001347,2025,Qtr 3,August,6,"",Winter,S,28
Forever21,Tops,Blue,29.61,1,false,0,29.61,FB002026,2025,Qtr 3,August,6,"",Fall,L,9
Forever21,Tops,Brown,20.07,4,false,39.2,33.01,FB000179,2025,Qtr 3,August,6,"",Winter,S,16
Forever21,Tops,Brown,81.84,3,false,0,81.84,FB000915,2025,Qtr 3,August,6,"",Summer,S,41
Forever21,Tops,Brown,84.75,3,false,0,84.75,FB001200,2025,Qtr 3,August,6,"",Winter,XXL,7
Forever21,Tops,Brown,52.38,3,false,17.8,63.72,FB001632,2025,Qtr 3,August,6,"",Fall,XL,45
Forever21,Tops,Brown,16.14,2,true,48.5,31.34,FB001869,2025,Qtr 3,August,6,Size Issue,Winter,L,36
Forever21,Tops,Green,100.17,2,false,0,100.17,FB001157,2025,Qtr 3,August,6,"",Fall,S,18
Forever21,Tops,Green,93.74,4,false,0,93.74,FB001590,2024,Qtr 4,December,27,"",Spring,S,39
Forever21,Tops,Green,86.82,5,false,0,86.82,FB001934,2025,Qtr 3,August,6,"",Winter,XXL,0
Forever21,Tops,Navy,44.79,4,false,0,44.79,FB001438,2025,Qtr 1,January,19,"",Spring,S,7
Forever21,Tops,Pink,111.14,2,false,0,111.14,FB000209,2025,Qtr 3,August,6,"",Fall,XXL,49
Forever21,Tops,Pink,74.77,3,false,34,113.29,FB000743,2025,Qtr 3,August,6,"",Summer,S,10
Forever21,Tops,Pink,105.85,3,false,0,105.85,FB001739,2025,Qtr 3,August,6,"",Summer,L,29
Forever21,Tops,Pink,115.44,2,false,0,115.44,FB002033,2025,Qtr 3,August,6,"",Winter,M,21
Forever21,Tops,Pink,73.76,2,false,0,73.76,FB002065,2024,Qtr 3,August,19,"",Spring,S,25
Forever21,Tops,Purple,37.1,5,false,59.5,91.6,FB001060,2025,Qtr 3,August,6,"",Summer,L,2
Forever21,Tops,Red,29.88,2,false,18.9,36.84,FB000555,2025,Qtr 3,August,6,"",Winter,S,39
Forever21,Tops,Red,94.31,3,false,0,94.31,FB000704,2025,Qtr 3,August,6,"",Summer,L,20
Forever21,Tops,Red,49.12,3,false,0,49.12,FB001109,2025,Qtr 2,June,28,"",Spring,M,47
Forever21,Tops,Red,92.5,3,false,0,92.5,FB001499,2025,Qtr 3,August,6,"",Summer,S,15
Forever21,Tops,White,116.48,2,false,0,116.48,FB001660,2025,Qtr 3,August,6,"",Fall,S,3
Gap,Tops,Beige,88.41,5,false,0,88.41,FB000234,2025,Qtr 3,August,6,"",Fall,L,24
Gap,Tops,Beige,25.86,2,false,0,25.86,FB001330,2025,Qtr 3,August,6,"",Fall,S,46
Gap,Tops,Beige,115.5,3,true,0,115.5,FB001037,2025,Qtr 3,August,6,Quality Issue,Summer,XXL,36
Gap,Tops,Black,91.83,5,false,0,91.83,FB000100,2025,Qtr 3,August,6,"",Summer,L,39
Gap,Tops,Black,25.96,2,false,0,25.96,FB000235,2024,Qtr 4,October,4,"",Spring,S,2
Gap,Tops,Black,33.63,5,false,0,33.63,FB001233,2025,Qtr 3,August,6,"",Summer,XL,13
Gap,Tops,Black,34.3,2,false,30.9,49.64,FB001305,2025,Qtr 3,August,6,"",Winter,M,21
Gap,Tops,Black,57.67,5,false,40.4,96.77,FB001319,2025,Qtr 3,August,6,"",Summer,XXL,31
Gap,Tops,Black,36.91,3,false,8.9,40.52,FB001665,2025,Qtr 3,August,6,"",Summer,L,13
Gap,Tops,Black,48.21,5,false,51.8,100.03,FB002154,2025,Qtr 3,August,6,"",Fall,XL,43
Gap,Tops,Black,112.63,4,true,0,112.63,FB000136,2024,Qtr 4,October,14,Quality Issue,Spring,L,50
Gap,Tops,Black,18.86,4,true,31.8,27.65,FB001704,2025,Qtr 3,August,6,Size Issue,Fall,M,2
Gap,Tops,Blue,59.21,3,false,35.9,92.37,FB000187,2025,Qtr 3,August,6,"",Fall,M,20
Gap,Tops,Blue,82.8,3,false,17.6,100.48,FB000849,2025,Qtr 3,August,6,"",Fall,L,19
Gap,Tops,Blue,40.54,3,false,55.2,90.48,FB001395,2025,Qtr 3,August,6,"",Summer,XL,26
Gap,Tops,Brown,70.36,3,false,0,70.36,FB000274,2025,Qtr 3,August,6,"",Winter,XXL,0
Gap,Tops,Brown,41.58,2,false,0,41.58,FB000582,2025,Qtr 3,August,6,"",Fall,M,3
Gap,Tops,Brown,75,2,false,0,75,FB000627,2025,Qtr 3,August,6,"",Winter,S,19
Gap,Tops,Brown,70.24,5,false,33.8,106.11,FB001087,2025,Qtr 3,August,6,"",Winter,M,15
Gap,Tops,Brown,52.87,3,false,19,65.27,FB001483,2024,Qtr 3,August,29,"",Spring,S,48
Gap,Tops,Brown,34.8,3,true,42.5,60.53,FB000517,2025,Qtr 3,August,6,Color Mismatch,Winter,S,8
Gap,Tops,Gray,71.44,5,false,0,71.44,FB001049,2025,Qtr 3,August,6,"",Winter,XL,18
Gap,Tops,Gray,31.36,4,false,0,31.36,FB001206,2025,Qtr 3,August,6,"",Fall,S,50
Gap,Tops,Gray,93.46,3,false,0,93.46,FB001635,2025,Qtr 1,February,12,"",Spring,XL,20
Gap,Tops,Gray,105.37,2,false,0,105.37,FB001740,2025,Qtr 2,April,15,"",Spring,XL,24
Gap,Tops,Gray,26.51,2,true,48.3,51.28,FB001826,2025,Qtr 3,August,6,Changed Mind,Winter,S,9
Gap,Tops,Green,42.92,5,false,40.8,72.5,FB001152,2024,Qtr 4,December,30,"",Spring,S,23
Gap,Tops,Green,23.46,3,false,40.1,39.16,FB001788,2025,Qtr 3,August,6,"",Fall,S,4
Gap,Tops,Green,39.12,3,false,37.7,62.79,FB001903,2025,Qtr 3,August,6,"",Summer,L,5
Gap,Tops,Green,20.15,5,false,24,26.51,FB002025,2025,Qtr 2,May,24,"",Spring,S,1
Gap,Tops,Green,101.88,3,true,0,101.88,FB000411,2025,Qtr 1,March,14,Size Issue,Spring,S,46
Gap,Tops,Navy,108.49,4,false,0,108.49,FB000182,2025,Qtr 3,August,6,"",Fall,M,7
Gap,Tops,Navy,100.03,2,false,0,100.03,FB001041,2025,Qtr 3,August,6,"",Fall,S,39
Gap,Tops,Navy,35.41,5,true,0,35.41,FB001555,2025,Qtr 3,August,6,Damaged,Winter,L,48
Gap,Tops,Pink,114.03,3,false,0,114.03,FB000485,2025,Qtr 3,August,6,"",Summer,S,2
Gap,Tops,Pink,90.73,2,false,0,90.73,FB000827,2025,Qtr 3,August,6,"",Summer,S,14
Gap,Tops,Pink,110.81,3,false,0,110.81,FB001444,2025,Qtr 3,August,6,"",Summer,XXL,24
Gap,Tops,Pink,111.09,3,false,0,111.09,FB001480,2025,Qtr 3,August,6,"",Fall,M,24
Gap,Tops,Pink,43.45,3,false,0,43.45,FB001712,2025,Qtr 3,July,17,"",Spring,S,30
Gap,Tops,Pink,50.3,2,false,0,50.3,FB001877,2024,Qtr 3,August,18,"",Spring,L,23
Gap,Tops,Purple,28.3,3,false,24.4,37.43,FB000032,2025,Qtr 2,April,16,"",Spring,L,5
Gap,Tops,Purple,104.94,2,false,0,104.94,FB000361,2025,Qtr 3,August,6,"",Winter,S,42
Gap,Tops,Purple,33.46,4,false,0,33.46,FB001579,2025,Qtr 3,August,6,"",Winter,XL,36
Gap,Tops,Purple,75.22,3,true,0,75.22,FB000571,2025,Qtr 3,August,6,Size Issue,Summer,M,22
Gap,Tops,Purple,21.15,3,true,26.4,28.73,FB002042,2024,Qtr 4,October,10,Size Issue,Spring,S,47
Gap,Tops,Red,72.69,3,false,0,72.69,FB001364,2025,Qtr 3,August,6,"",Fall,S,6
Gap,Tops,Red,64.84,4,false,0,64.84,FB001393,2024,Qtr 4,October,26,"",Spring,S,25
Gap,Tops,Red,32.01,4,true,0,32.01,FB000459,2025,Qtr 2,May,9,Wrong Item,Spring,S,43
Gap,Tops,White,71.99,3,false,24.4,95.22,FB001344,2025,Qtr 3,August,6,"",Winter,S,26
Gap,Tops,White,74.13,3,false,0,74.13,FB001551,2024,Qtr 4,November,13,"",Spring,L,23
H&M,Tops,Beige,102.99,4,false,0,102.99,FB000144,2025,Qtr 3,July,16,"",Spring,L,41
H&M,Tops,Beige,59.58,4,false,0,59.58,FB000695,2025,Qtr 3,August,6,"",Summer,L,27
H&M,Tops,Beige,55.97,3,false,0,55.97,FB001561,2025,Qtr 3,August,6,"",Summer,L,30
H&M,Tops,Beige,70.41,4,false,7.1,75.79,FB001702,2025,Qtr 1,March,29,"",Spring,M,13
H&M,Tops,Beige,73.71,4,true,0,73.71,FB000057,2025,Qtr 3,July,10,Quality Issue,Spring,S,35
H&M,Tops,Beige,74.3,4,true,0,74.3,FB000700,2025,Qtr 3,August,6,Wrong Item,Winter,L,31
H&M,Tops,Black,72.95,5,false,0,72.95,FB000667,2025,Qtr 3,August,6,"",Summer,L,27
H&M,Tops,Black,33.06,3,false,46.4,61.67,FB000691,2025,Qtr 3,July,15,"",Spring,XL,50
H&M,Tops,Black,56.55,2,false,20.9,71.49,FB001190,2025,Qtr 1,January,12,"",Spring,S,33
H&M,Tops,Black,52.05,3,false,55.4,116.71,FB001459,2025,Qtr 3,August,6,"",Summer,L,15
H&M,Tops,Black,19.62,1,false,29,27.64,FB001645,2025,Qtr 3,August,6,"",Summer,M,19
H&M,Tops,Black,79.47,4,false,0,79.47,FB001823,2025,Qtr 3,August,6,"",Winter,XXL,31
H&M,Tops,Black,71.68,2,false,0,71.68,FB001867,2025,Qtr 3,August,5,"",Spring,L,0
H&M,Tops,Blue,45.4,5,false,56.1,103.42,FB000200,2025,Qtr 3,August,6,"",Fall,XXL,4
H&M,Tops,Blue,50.09,4,false,0,50.09,FB000346,2025,Qtr 3,August,6,"",Summer,L,47
H&M,Tops,Blue,29.35,2,false,36.8,46.44,FB001283,2025,Qtr 1,March,11,"",Spring,XL,19
H&M,Tops,Brown,39.56,3,false,0,39.56,FB000573,2025,Qtr 1,January,21,"",Spring,XL,15
H&M,Tops,Brown,27.27,3,false,2.6,28,FB000632,2025,Qtr 3,August,6,"",Winter,S,2
H&M,Tops,Brown,44.42,3,false,0,44.42,FB001741,2025,Qtr 3,August,6,"",Summer,S,49
H&M,Tops,Brown,63.67,2,false,0,63.67,FB002075,2025,Qtr 3,August,6,"",Summer,M,18
H&M,Tops,Brown,59.8,3,true,0,59.8,FB001559,2025,Qtr 2,April,6,Size Issue,Spring,L,50
H&M,Tops,Gray,52.26,3,false,41.3,89.03,FB001030,2025,Qtr 3,August,6,"",Fall,M,50
H&M,Tops,Green,30.79,4,false,0,30.79,FB000079,2025,Qtr 3,August,6,"",Summer,S,36
H&M,Tops,Green,69.94,4,false,23.7,91.67,FB001331,2025,Qtr 3,August,6,"",Fall,S,3
H&M,Tops,Green,17.65,5,false,43.6,31.3,FB001404,2025,Qtr 1,March,6,"",Spring,S,21
H&M,Tops,Green,29.12,3,false,0,29.12,FB001413,2025,Qtr 1,March,25,"",Spring,L,14
H&M,Tops,Green,33.55,5,false,29,47.25,FB001589,2025,Qtr 2,June,20,"",Spring,L,38
H&M,Tops,Green,41.52,3,false,54.1,90.46,FB002059,2025,Qtr 3,August,6,"",Fall,M,15
H&M,Tops,Navy,86.58,2,false,27.8,119.91,FB000382,2024,Qtr 3,September,28,"",Spring,S,12
H&M,Tops,Navy,80.54,3,false,0,80.54,FB001279,2024,Qtr 4,December,10,"",Spring,XL,50
H&M,Tops,Navy,117.02,5,false,1.7,119.04,FB001295,2025,Qtr 3,August,6,"",Summer,XXL,34
H&M,Tops,Navy,29.17,2,false,0,29.17,FB001403,2025,Qtr 3,August,6,"",Summer,L,17
H&M,Tops,Navy,40.68,2,true,0,40.68,FB001661,2025,Qtr 3,August,6,Changed Mind,Summer,XL,41
H&M,Tops,Navy,109.76,2,true,0,109.76,FB001986,2025,Qtr 1,January,12,Quality Issue,Spring,L,23
H&M,Tops,Pink,64.96,3,false,31,94.15,FB002068,2025,Qtr 3,August,6,"",Winter,XL,25
H&M,Tops,Purple,95.19,5,false,0,95.19,FB000360,2025,Qtr 1,February,9,"",Spring,L,13
H&M,Tops,Purple,89.36,5,true,0,89.36,FB000137,2025,Qtr 3,August,6,Damaged,Summer,S,24
H&M,Tops,Red,58.65,2,false,0,58.65,FB000216,2025,Qtr 3,August,6,"",Summer,XXL,4
H&M,Tops,Red,54.87,3,false,13.6,63.51,FB000593,2025,Qtr 3,August,6,"",Summer,XXL,19
H&M,Tops,Red,90.41,3,false,0,90.41,FB001977,2025,Qtr 3,August,6,"",Fall,M,11
H&M,Tops,White,110.78,2,false,0,110.78,FB000135,2025,Qtr 1,January,13,"",Spring,S,9
H&M,Tops,White,88.62,3,false,0,88.62,FB000253,2025,Qtr 3,August,6,"",Fall,L,48
H&M,Tops,White,104.22,3,false,6,110.87,FB000744,2025,Qtr 3,August,6,"",Winter,L,15
H&M,Tops,White,77.99,3,false,0,77.99,FB001673,2025,Qtr 3,August,6,"",Fall,S,42
H&M,Tops,White,63.92,5,false,0,63.92,FB001809,2025,Qtr 3,August,6,"",Fall,L,10
H&M,Tops,White,53.87,5,true,0,53.87,FB001151,2025,Qtr 3,August,6,Damaged,Summer,S,50
Mango,Tops,Beige,79.66,2,false,0,79.66,FB000015,2025,Qtr 3,August,6,"",Winter,M,7
Mango,Tops,Beige,66.28,3,false,32,97.47,FB000423,2025,Qtr 3,August,6,"",Fall,M,27
Mango,Tops,Beige,30.78,4,false,0,30.78,FB001889,2025,Qtr 2,June,13,"",Spring,XL,28
Mango,Tops,Beige,110.77,3,false,0,110.77,FB002140,2025,Qtr 3,August,6,"",Fall,XXL,48
Mango,Tops,Beige,111.7,3,true,0,111.7,FB001985,2025,Qtr 3,August,6,Size Issue,Summer,L,2
Mango,Tops,Black,116.84,5,false,0,116.84,FB000011,2025,Qtr 2,April,25,"",Spring,L,3
Mango,Tops,Black,28.59,2,false,0,28.59,FB000059,2025,Qtr 3,August,6,"",Summer,S,39
Mango,Tops,Black,83.09,3,false,0,83.09,FB000291,2025,Qtr 3,August,6,"",Fall,M,22
Mango,Tops,Black,42.5,3,false,56.7,98.16,FB000525,2025,Qtr 1,February,5,"",Spring,L,44
Mango,Tops,Black,91.03,3,false,0,91.03,FB001039,2025,Qtr 3,August,6,"",Fall,XXL,20
Mango,Tops,Black,31.41,3,false,0,31.41,FB002172,2025,Qtr 3,August,6,"",Summer,XL,10
Mango,Tops,Blue,25.15,3,false,0,25.15,FB000309,2025,Qtr 3,August,6,"",Summer,S,34
Mango,Tops,Blue,41.46,4,false,0,41.46,FB000392,2025,Qtr 3,August,6,"",Winter,S,36
Mango,Tops,Blue,94.92,4,false,0,94.92,FB000676,2025,Qtr 3,August,6,"",Winter,S,5
Mango,Tops,Brown,80.26,5,false,1.2,81.23,FB000857,2025,Qtr 3,August,6,"",Fall,XXL,10
Mango,Tops,Brown,75.84,5,false,0,75.84,FB001430,2025,Qtr 2,April,7,"",Spring,XL,8
Mango,Tops,Gray,49.22,3,false,0.8,49.62,FB000801,2024,Qtr 4,November,17,"",Spring,XL,22
Mango,Tops,Gray,117.39,4,false,0,117.39,FB001023,2025,Qtr 3,August,6,"",Fall,L,14
Mango,Tops,Gray,107.15,3,true,0,107.15,FB000301,2025,Qtr 3,August,6,Wrong Item,Winter,L,33
Mango,Tops,Green,33.28,5,false,37.5,53.25,FB000792,2025,Qtr 3,August,6,"",Summer,S,33
Mango,Tops,Green,103.16,3,false,6.6,110.45,FB002121,2025,Qtr 3,August,6,"",Fall,L,6
Mango,Tops,Green,42.58,2,true,36.4,66.95,FB000207,2024,Qtr 3,September,28,Quality Issue,Spring,M,44
Mango,Tops,Navy,104.09,3,false,0,104.09,FB001070,2024,Qtr 4,December,21,"",Spring,M,29
Mango,Tops,Navy,114.32,5,false,0,114.32,FB001238,2025,Qtr 3,August,6,"",Winter,S,27
Mango,Tops,Navy,26.11,5,false,0,26.11,FB001837,2025,Qtr 3,August,6,"",Fall,XL,41
Mango,Tops,Navy,64.22,5,false,2.7,66,FB001885,2025,Qtr 3,August,6,"",Fall,S,42
Mango,Tops,Pink,114.86,2,false,0,114.86,FB000184,2025,Qtr 3,August,6,"",Winter,XXL,48
Mango,Tops,Pink,108.75,4,false,0,108.75,FB000724,2025,Qtr 3,August,6,"",Fall,L,38
Mango,Tops,Pink,62.07,3,false,32.1,91.41,FB001122,2025,Qtr 3,August,6,"",Fall,S,49
Mango,Tops,Pink,56.35,2,false,0,56.35,FB001328,2025,Qtr 3,August,6,"",Fall,S,31
Mango,Tops,Pink,14.63,5,false,48.2,28.24,FB001532,2025,Qtr 3,August,6,"",Summer,S,20
Mango,Tops,Pink,50.9,2,false,0,50.9,FB001905,2025,Qtr 3,August,6,"",Fall,XL,1
Mango,Tops,Pink,118.95,2,true,0,118.95,FB000698,2025,Qtr 3,August,6,Quality Issue,Winter,S,18
Mango,Tops,Pink,100.5,3,true,0,100.5,FB000964,2025,Qtr 3,August,6,Damaged,Summer,XXL,12
Mango,Tops,Purple,41.05,3,false,0,41.05,FB001019,2025,Qtr 3,August,6,"",Summer,XXL,24
Mango,Tops,Red,112.86,3,false,0,112.86,FB000074,2025,Qtr 3,August,6,"",Fall,S,8
Mango,Tops,Red,65.95,3,false,33.8,99.62,FB000114,2025,Qtr 3,August,6,"",Summer,XXL,27
Mango,Tops,Red,97.05,3,false,0,97.05,FB000812,2024,Qtr 4,December,25,"",Spring,XL,9
Mango,Tops,Red,23.04,2,false,46.7,43.22,FB001732,2025,Qtr 3,August,6,"",Summer,S,29
Mango,Tops,Red,100.11,5,false,0,100.11,FB002106,2025,Qtr 3,August,6,"",Summer,L,41
Mango,Tops,White,116.61,3,false,0,116.61,FB000133,2024,Qtr 4,November,4,"",Spring,XL,31
Mango,Tops,White,99.26,3,false,13.9,115.29,FB001184,2025,Qtr 3,August,6,"",Fall,S,37
Mango,Tops,White,26.85,3,false,0,26.85,FB001408,2025,Qtr 3,August,6,"",Fall,L,26
Mango,Tops,White,83.16,4,false,17.3,100.56,FB002142,2025,Qtr 3,August,6,"",Fall,L,21
Uniqlo,Tops,Beige,77.3,5,false,15.8,91.8,FB000146,2025,Qtr 3,August,6,"",Winter,L,30
Uniqlo,Tops,Beige,34.06,5,false,0,34.06,FB000188,2025,Qtr 3,August,6,"",Summer,XXL,39
Uniqlo,Tops,Beige,40.2,3,false,3.3,41.57,FB001077,2025,Qtr 3,August,6,"",Fall,L,5
Uniqlo,Tops,Beige,80.39,3,false,0,80.39,FB001265,2025,Qtr 3,August,6,"",Winter,XXL,24
Uniqlo,Tops,Beige,72.78,4,false,0,72.78,FB002039,2025,Qtr 3,August,6,"",Fall,XL,49
Uniqlo,Tops,Beige,75.54,4,false,0,75.54,FB002139,2025,Qtr 3,August,6,"",Fall,M,7
Uniqlo,Tops,Beige,70.89,5,true,0,70.89,FB001594,2025,Qtr 3,August,6,Size Issue,Summer,XXL,14
Uniqlo,Tops,Black,103.65,4,false,0,103.65,FB000832,2025,Qtr 3,August,6,"",Summer,XXL,29
Uniqlo,Tops,Black,29.93,3,false,0,29.93,FB000872,2024,Qtr 4,October,10,"",Spring,S,13
Uniqlo,Tops,Black,85.01,5,false,0,85.01,FB002171,2025,Qtr 3,August,6,"",Winter,XL,39
Uniqlo,Tops,Blue,99.71,2,false,0,99.71,FB000213,2024,Qtr 3,August,21,"",Spring,L,23
Uniqlo,Tops,Blue,51.85,3,false,0,51.85,FB000720,2025,Qtr 3,August,6,"",Fall,XL,28
