BrandName,Category,Deatils.2,Deatils.1.1,Discount,Sum of MRP,Sum of SellPrice,Sizes
triumph,bra, white,womens non padded non wired full coverage,50% off,1249,624," 36-F,38-F,38-G,40-F,40-G,42-F,42-G,44-F"
triumph,bra, white,womens self-pattern,50% off,1499,749," 34-C,34-D,34-E,36-C,36-D,36-E,36-F,38-C,38-D,38-E,38-F,38-G,40-D,40-E,40-F,40-G,42-D,42-E,42-F,42-G"
triumph,bra, white,womens solid non padded wired,50% off,858,429," 34-C,34-D,34-E,34-F,36-C,36-D,36-E,36-F,38-C,38-D,38-E,38-F,40-C,40-D,40-E,40-F"
triumph,bra, white,womens solid padded wired t-shirt,50% off,1799,899, 32-C
triumph,bra, yellow,non wired fixed straps heavily padded womens every day,40% off,2199,1319," 32-B,32-C,32-D,32-E,34-B,34-C,34-D,34-E,36-B,36-C,36-D,36-E,38-C,38-D,38-E"
triumph,brief, black,polyester blend womens intimate wear hipster,40% off,699,419," L,M,S,XL"
triumph,brief, black,polyester blend womens intimate wear seamless,40% off,499,299, 1
triumph,brief, black,polyester blend womens intimate wear seamless,40% off,999,599," S,XL"
triumph,brief, orange,polyester blend womens intimate wear seamless,40% off,999,599," S,XL"
triumph,brief, pink,polyester blend womens intimate wear hipster,40% off,699,419," L,M,S,XL"
triumph,briefs, blue,polyester womens intimate wear hipsters,40% off,799,479," L,M,S,XL,XXL"
triumph,briefs, blue,womens nylon blend midi,50% off,599,299," S,XL"
triumph,briefs, brown,polyester womens intimate wear hipsters,40% off,799,479," L,M,S,XL,XXL"
triumph,briefs, brown tone,womens nylon blend midi,50% off,599,299, S
triumph,briefs, coffee,polyamide beauty-full high waist panty womens,50% off,499,249," S,XL"
triumph,briefs, ecru,polyamide seamless skinnfit medium coverage everyday womens,50% off,549,274," L,M,S,XL"
triumph,briefs, natural,polyamide layered blossom seamless modern womens hipster,50% off,599,299," L,M,S,XL"
triumph,briefs, natural,womens colour block hipster,50% off,599,299," L,M,S,XL"
triumph,briefs, purple mix,polyamide beauty-full high waist panty womens,50% off,499,249," S,XL"
triumph,briefs, red mix,polyamide comfort touch 01 everyday invisible microfibre womens hipster,50% off,599,299, L
triumph,briefs, terracotta,polyester shape and support lace tai womens,50% off,799,399," M,S,XL"
triumph,briefs, van dyke brown,polyamide beauty-full 157 optimum comfort womens hipster,50% off,599,299, L
triumph,dress, black,printed viscose collared neck womens night,25% off,3499,2624," 36,38,40,42"
triumph,dress, black,printed viscose collared neck womens night,40% off,2099,1259," 36,38,40,42"
triumph,dress, natural,printed cotton round neck womens night,40% off,1499,899," 36,38,40,42"
triumph,dress, pink,printed cotton round neck womens night,40% off,1499,899," 36,38,40,42"
triumph,dress, red,printed cotton collared neck womens night,40% off,2099,1259," 36,38,40,42"
triumph,hipster, grey,womens palm t-shirt bra,50% off,599,299, XL
triumph,hipster, natural,polyester blend womens,25% off,599,449," L,XXL"
triumph,hipsters, bordeaux,womens nylon blend,50% off,599,299," L,XL"
triumph,nightwear, light blue,womens cotton comfort hw-set,50% off,2999,1499," L,M"
triumph,nightwear, natural,womens aqua rosie robe,50% off,2999,1499,Nan
triumph,nightwear, natural,womens aqua rosie set,50% off,3699,1849," L,M,XL"
triumph,panties, black,cotton womens,50% off,699,349," L,S,XL"
triumph,panties, darkslate,cotton womens,50% off,699,349," S,XL"
triumph,panties, navy,cotton womens,50% off,549,274," S,XL"
triumph,panty, brown,polyester womens intimatewear,50% off,599,299," L,M,S,XL"
triumph,panty, green,polyester womens intimatewear,40% off,1299,779," L,M,S,XL"
triumph,panty, natural,polyester womens intimatewear,50% off,599,299," L,S"
triumph,panty, ribbon red,cotton womens intimatewear,50% off,799,399," L,S"
triumph,set, blue,printed cotton round neck womens sleepwear,25% off,2999,2249," 36,38,40,42"
triumph,set, cool blue,viscose regular fit womens sleepwear,50% off,2999,1499," L,M"
triumph,set, grey,printed cotton round neck womens sleepwear,25% off,2999,2249," 36,38,40,42"
triumph,set, grey tone,printed cotton round neck womens sleepwear,25% off,2999,2249," 36,38,40,42"
triumph,set, lavender,viscose slim fit womens sleepwear,50% off,2999,1499," L,M"
triumph,set, natural,printed cotton round neck womens sleepwear,25% off,2999,2249," 36,38,40,42"
triumph,tanga, deep blue,womens new lace bandeau,50% off,599,299," L,M,S,XL"
triumph,tanga, natural,womens new lace bandeau,50% off,599,299," L,M,S,XL"
trussardi,ml,,womens my scent pour femme edt 100,30% off,5300,3710,Nan
trussardi,ml,,womens my scent pour femme edt 30,30% off,2600,1820,Nan
trussardi,parfum, 100ml,womens donna eau de,10% off,6000,5400,Nan
trussardi,parfum, 100ml,womens my name eau de,10% off,6000,5400,Nan
u.s. polo assn.,top, white,polka dots georgette sweetheart neck womens wrap,50% off,1500,750," L,M,S,XL,XS"
united colors of benetton,deodorant, 150ml,colors purple for her,30% off,420,294,Nan
united colors of benetton,kurta, green,womens round neck printed,50% off,2500,1250," S,XS"
united colors of benetton,ml,,sisterland green jasmine eau de toilette 80,30% off,2100,1470,Nan
united colors of benetton,toilette, 50 ml,colors rose eau de,30% off,1600,1120,Nan
united colors of benetton,toilette, 50 ml,together for her eau de,30% off,1600,1120,Nan
united colors of benetton,toilette, 50ml,colors purple for her eau de,30% off,1600,1120,Nan
united colors of benetton,toilette, 80 ml,together for her eau de,30% off,2100,1470,Nan
united colors of benetton,toilette, 80ml,colors purple for her eau de,30% off,2100,1470,Nan
united colors of benetton,watch, uwucg0500,unisex 47 mm silicone digital,40% off,4995,2997,Nan
united colors of benetton,watch, uwucg0503,unisex 47 mm silicone digital,40% off,4995,2997,Nan
united colors of benetton,watch, uwucg0604,unisex 44 mm silicone digital,40% off,5995,3597,Nan
united colors of benetton,watch, uwucl0200,womens 34.3 mm white dial silicone analogue,40% off,3495,2097,Nan
united colors of benetton,watch, uwucl0201,womens 34.3 mm black dial silicone analogue,40% off,3795,2277,Nan
united colors of benetton,watch, uwucl0202,womens 34.3 mm white dial silicone analogue,40% off,3495,2097,Nan
united colors of benetton,watch, uwucl0203,womens 34.3 mm black dial silicone analogue,40% off,3795,2277,Nan
united colors of benetton,watch, uwucl0401,womens 36 mm multi color dial silicone analogue,40% off,2995,1797,Nan
united colors of benetton,watch, uwucl0402,womens 36 mm multi color dial silicone analogue,40% off,2995,1797,Nan
united colors of benetton,watch, uwucl0404,womens 36 mm multi color dial silicone analogue,40% off,2995,1797,Nan
united colors of benetton,watch, uwucl0405,womens 36 mm white dial silicone analogue,40% off,2995,1797,Nan
united colors of benetton,watch, uwucl0406,womens 36 mm pink dial silicone analogue,40% off,2995,1797,Nan
unknown by ayesha,necklace,,mens chunky oversized heavy metallic chain,70% off,1198,359,Nan
van heusen,blazer, black,solid polyester cotton round neck womens formal,63% off,3999,1499," L,M,S,XL,XS"
van heusen,bra, maroon,non wired halter strap non padded womens every day,4% off,1249,1199," 36-C,36-D,36-DD,38-D,38-DD,40-B,40-C,40-D,40-DD,42-B,42-C,42-D,42-DD,44-B,44-C,44-D,44-DD"
van heusen,bra, off white,non wired halter strap non padded womens every day,4% off,1249,1199," 36-C,36-D,36-DD,38-D,38-DD,40-B,40-C,40-D,40-DD,42-B,42-C,42-D,42-DD,44-B,44-C,44-D,44-DD"
van heusen,dress, black,dyed round neck polyester womens regular,50% off,2799,1399," S,M,L"
van heusen,dress, black,printed polyester cotton v neck womens,50% off,2999,1499, S
van heusen,dress, black,textured polyester round neck womens,50% off,2999,1499," L,M,S,XL,XS"
van heusen,dress, grey,checks polyester v neck womens,57% off,3499,1499," L,S,XS"
van heusen,dress, grey,solid v-neck polyester blend womens sheath,50% off,2999,1499," L,M,S,XL,XS"
van heusen,dress, light blue,printed cotton round neck womens,32% off,2199,1499," M,S,XS"
van heusen,dress, light blue,printed v-neck modal womens fit and flare,55% off,3299,1499," L,M,S,XL,XS"
van heusen,dress, light blue,printed v-neck modal womens fit and flare,57% off,3499,1499," L,M,S,XL,XS"
van heusen,dress, mustard,printed viscose round neck womens,55% off,3299,1499," L,M,S,XL,XS"
van heusen,dress, natural,printed collar neck polyester womens a-line,60% off,2499,999," L,M,S,XL,XS"
van heusen,dress, navy,solid cotton collar neck womens,39% off,3299,1999," L,S"
van heusen,dress, navy,solid stylized polyester blend womens fit and flare,24% off,3299,2499," L,M,S,XS"
van heusen,dress, navy,textured polyester round neck womens,50% off,2999,1499," L,M,S,XL,XS"
van heusen,dress, pink,printed modal round neck womens,57% off,3499,1499," L,M,S,XL,XS"
van heusen,dress, pink,printed modal round neck womens,60% off,2499,999," L,M,S,XL,XS"
van heusen,dress, yellow,solid polyester round neck womens,57% off,3499,1499," L,M,S,XL,XS"
van heusen,jacket, black,solid polyester cotton round neck womens formal,50% off,2999,1499," L,M,S,XL,XS"
van heusen,jacket, black,solid polyester regular fit womens,69% off,4799,1499, S
van heusen,jacket, chocolate,checks polyester regular fit womens,63% off,3999,1499," L,M,S,XL,XS"
van heusen,jacket, maroon,solid polyester regular fit womens,44% off,4499,2499," L,M,S,XS"
van heusen,jacket, maroon,textured polyester v neck womens,57% off,3499,1499," L,M,S,XL,XS"
van heusen,jacket, mid blue,solid polyester collar neck womens,67% off,5999,1999," L,M,S,XL,XS"
van heusen,jacket, navy,textured polyester round neck womens,57% off,3499,1499," L,M,S,XL,XS"
van heusen,jacket, olive,solid polyester round neck womens,43% off,3499,1999," L,M,S,XS"
van heusen,jacket, pink,solid polyester square neck womens casual,67% off,4499,1499," L,M,S,XL,XS"
van heusen,jacket, yellow,solid polyester round neck womens,61% off,3799,1499, XL
van heusen,jeans, navy,super slim fit regular cotton womens,55% off,2199,999," 28,32,34"
van heusen,jumpsuit, maroon,solid sleeveless polyester womens regular length,30% off,4299,2999," L,M,S,XL,XS"
van heusen,jumpsuit, yellow,solid sleeveless polyester womens regular length,30% off,4299,2999," L,XL"
van heusen,pants, black,solid polyester regular fit womens,32% off,2199,1499," 26,28,30,32,34"
van heusen,pants, black,solid polyester regular fit womens,32% off,2199,1499," 26,30,32"
van heusen,pants, black,textured regular fit polyester womens,55% off,2199,999," 26,28,30,32,34"
van heusen,pants, green,solid regular fit polyester womens formal,32% off,2199,1499," 26,28,30,32,34"
van heusen,pants, mid blue,checks regular fit polyester womens formal,25% off,1999,1499," 26,28,30,32,34"
van heusen,pants, navy,solid regular fit polyester womens formal,32% off,2199,1499," 26,28,32"
van heusen,pants, navy,striped regular fit polyester viscose womens,60% off,2499,999," 26,30,32"
van heusen,pants, navy,stripes regular fit polyester womens,57% off,2299,999," 26,30,32"
van heusen,pants, navy,textured regular fit polyester viscose womens,60% off,2499,999," 28,30,32,34"
van heusen,pants, off white,solid viscose regular fit womens,12% off,1699,1499," 26,28,30,32,34"
van heusen,pants, white,checks regular fit cotton polyester womens,60% off,1999,799, 26
van heusen,shirt, black,solid polyester collar neck womens,41% off,1699,999," L,M,S,XL,XS"
van heusen,shirt, dark blue,womens solid formal,41% off,1699,999," L,M,S,XL,XS"
van heusen,shirt, green,solid cotton v neck womens formal,60% off,1999,799," L,M,S"
van heusen,shirt, light blue,stripes cotton round neck womens casual,47% off,1899,999," L,M,S,XL,XS,XXL"
van heusen,shirt, light blue,womens full sleeved solid,41% off,1699,999," L,M,S,XL,XS,XXL"
van heusen,shirt, maroon,solid cotton v neck womens formal,60% off,1999,799," L,S,XS"
van heusen,shirt, maroon,solid polyester collared neck womens regular fit,41% off,1699,999," XS,XXL"
van heusen,shirt, mid blue,printed polyester cotton v neck womens formal wear,41% off,1699,999," L,M,S,XL,XS"
van heusen,shirt, mid blue,solid polyester round neck womens formal,41% off,1699,999, M
van heusen,shirt, off white,solid polyester collar neck womens formal,17% off,1799,1499," L,M,S,XL,XS"
van heusen,shirt, off white,solid polyester collar neck womens formal,41% off,1699,999, XS
van heusen,shirt, peach,solid collared neck polyester womens workwear,41% off,1699,999," L,M,S,XL,XS,XXL"
van heusen,shirt, pink,solid cotton collar neck womens formal,41% off,1699,999," L,XS"
van heusen,shirt, white,printed polyester cotton v neck womens formal wear,33% off,1499,999," L,M,S,XL"
van heusen,shirt, white,solid cotton collar neck womens casual,41% off,1699,999, XL
van heusen,shirt, white,solid polyester v neck womens,41% off,1699,999," L,M,S,XL,XS"
van heusen,shirt, white,womens solid formal,33% off,1499,999," L,M,S,XL,XS"
van heusen,shirt, yellow,printed polyester collar neck womens formal,41% off,1699,999," L,M,S,XL,XS"
van heusen,shorts, black,regular fit regular cotton womens casual,20% off,999,799," 26,28,30,32,34"
van heusen,top, black,printed round neck polyester womens,57% off,3499,1499," L,M,S,XL,XS"
van heusen,top, black,solid polyester collar neck womens,41% off,1699,999," S,XS"
van heusen,top, light blue,printed modal round neck womens,57% off,2299,999," L,M,S,XL,XS"
van heusen,top, mid blue,printed polyester round neck womens,33% off,1499,999," L,M,S,XL,XS"
van heusen,top, mid blue,printed viscose round neck womens,50% off,1999,999," L,M,S,XL,XS"
van heusen,top, mid blue,printed viscose v neck womens,41% off,1699,999," L,M,S,XL"
van heusen,top, mid blue,solid viscose v-neck womens woven,23% off,1299,999," L,M,S,XL,XS"
van heusen,top, natural,printed round neck polyester womens,57% off,3499,1499," L,M,S,XL,XS"
van heusen,top, navy,printed modal stylized womens woven,60% off,1999,799," L,M,S,XL,XS"
van heusen,top, navy,printed polyester round neck womens,50% off,1999,999," L,M,S,XL,XS"
van heusen,top, navy,printed stylized modal womens,44% off,1799,999," L,M,S,XL,XS"
van heusen,top, navy,printed viscose asymmetric womens,35% off,2299,1499," S,XS"
van heusen,top, navy,printed v-neck polyester womens,23% off,1299,999," L,M,S,XL,XS"
van heusen,top, navy,printed v-neck polyester womens,41% off,1699,999," L,M,S,XL,XS"
van heusen,top, navy,solid polyester stylized womens woven,41% off,1699,999," L,M,S,XL,XS"
van heusen,top, navy,solid turtle neck viscose blend womens,25% off,1999,1499," L,M,XL"
van heusen,top, navy,solid viscose round neck womens,23% off,1299,999, S
van heusen,top, off white,printed v-neck polyester womens,24% off,1049,799," L,M,XL"
van heusen,top, off white,printed v-neck polyester womens,41% off,1699,999," L,M,S,XS"
van heusen,top, off white,solid cotton round neck womens regular fit,23% off,1299,999," L,M"
van heusen,top, off white,solid polyester round neck womens,41% off,1699,999," L,M,S,XL,XS"
van heusen,top, pink,printed modal round neck womens woven,60% off,1999,799," L,M,S,XL,XS"
van heusen,top, pink,printed polyester asymmetric womens,32% off,2199,1499," L,M,S,XL,XS"
van heusen,top, pink,printed polyester round neck womens,50% off,1999,999," L,M,S,XL,XS"
van heusen,top, pink,solid polyester round neck womens,25% off,1999,1499," L,M,S,XL,XS"
van heusen,top, pink,solid v-neck polyester womens,24% off,1049,799, XS
van heusen,top, red,printed round neck polyester womens,41% off,1699,999," L,M,S,XL,XS"
van heusen,top, red,solid polyester v neck womens,41% off,1699,999," M,S,XL,XS"
van heusen,top, red,solid polyester v-neck womens,24% off,1049,799, S
van heusen,top, red,solid polyester v-neck womens woven,41% off,1699,999," L,M,S,XL,XS"
van heusen,top, red,solid viscose v neck womens,23% off,1299,999," L,M"
van heusen,top, white,printed modal v neck womens,41% off,1699,999, L
van heusen,top, white,printed modal v neck womens,41% off,1699,999," M,S,XL,XS"
van heusen,top, white,solid cotton key hole neck womens regular fit,23% off,1299,999," L,M,S,XL"
van heusen,top, wine,solid cotton round neck womens,12% off,1699,1499," L,M,S,XL,XS"
van heusen,top, yellow,printed polyester round neck womens,33% off,1499,999," L,M,S,XL,XS"
van heusen,top, yellow,solid polyester round neck womens,41% off,1699,999," L,M,S,XL,XS"
van heusen,top, yellow,solid v-neck modal womens,47% off,1899,999," L,M,S,XL,XS"
van heusen,trousers, black,solid cotton regular fit womens,41% off,1699,999," 28,30,32,34"
van heusen,trousers, black,solid polyester blend regular fit womens,47% off,1899,999, 26
van heusen,trousers, green,solid cotton regular fit womens,41% off,1699,999," 26,28,30,32,34"
van heusen,trousers, grey,solid polyester blend regular fit womens,47% off,1899,999, 26
van heusen,trousers, light blue,solid modal regular fit womens,41% off,1699,999," 26,28,30,32"
van heusen,trousers, light blue,stripes linen cotton regular fit womens,57% off,2299,999," 26,28,30,32"
van heusen,trousers, maroon,textured polyester blend regular fit womens,55% off,2199,999," 26,34"
van heusen,trousers, mid blue,solid regular fit polyester womens casual,41% off,1699,999," 30,32,34"
van heusen,trousers, navy,solid cotton regular fit womens,41% off,1699,999," 28,30,32,34"
van heusen,trousers, navy,textured regular fit polyester blend womens formal wear,55% off,2199,999," 26,28,30,32"
van heusen,trousers, olive,solid polyester blend contemporary fit womens,41% off,1699,999, 30
van heusen,trousers, pink,solid cotton blend regular fit womens,41% off,1699,999," 28,30,32,34"
van heusen,trousers, pink,solid polyester blend regular fit womens,47% off,1499,799, 26
van heusen,trousers, red,solid polyester blend regular fit womens,47% off,1499,799," 26,28,30,32"
varanga,back, blue,womens sky blue floral printed puff sleeves crop top with full length placket at,60% off,2598,1038," L,M,XL"
varanga,back, charcoal,womens charcoal crop top with quirky bird print on front panel and full length placket at,60% off,2598,1038," L,M,XL"
varanga,back, off white,womens off white mughal floral printed sleeveless crop top with full length placket at,60% off,2598,1038," L,M,S,XL"
